timestamp,price,total_volumes,Lag1,Lag2,Lag3,Lag4,Lag5
2023-07-09,20180.022763397097,56534399954.04472,20228.25514549991,20285.1543422084,20926.71937099341,20967.64220637598,21192.24382866535
2023-07-10,20262.114135325388,30086438523.560867,20180.022763397097,20228.25514549991,20285.1543422084,20926.71937099341,20967.64220637598
2023-07-11,20178.26059420625,95531986510.17632,20262.114135325388,20180.022763397097,20228.25514549991,20285.1543422084,20926.71937099341
2023-07-12,19995.04191548368,58657181971.358604,20178.26059420625,20262.114135325388,20180.022763397097,20228.25514549991,20285.1543422084
2023-07-13,19428.840842055903,82752108278.60007,19995.04191548368,20178.26059420625,20262.114135325388,20180.022763397097,20228.25514549991
2023-07-14,20440.5989223374,125028364744.91136,19428.840842055903,19995.04191548368,20178.26059420625,20262.114135325388,20180.022763397097
2023-07-15,19716.614356903177,134068435628.76186,20440.5989223374,19428.840842055903,19995.04191548368,20178.26059420625,20262.114135325388
2023-07-16,19761.01048400412,45329705749.46307,19716.614356903177,20440.5989223374,19428.840842055903,19995.04191548368,20178.26059420625
2023-07-17,19686.56172602448,46596617923.75506,19761.01048400412,19716.614356903177,20440.5989223374,19428.840842055903,19995.04191548368
2023-07-18,19587.82074578564,78722434726.1765,19686.56172602448,19761.01048400412,19716.614356903177,20440.5989223374,19428.840842055903
2023-07-19,19369.410704965943,93115280955.55806,19587.82074578564,19686.56172602448,19761.01048400412,19716.614356903177,20440.5989223374
2023-07-20,19411.855838668027,91396066648.16684,19369.410704965943,19587.82074578564,19686.56172602448,19761.01048400412,19716.614356903177
2023-07-21,19569.16360974176,115946317884.81514,19411.855838668027,19369.410704965943,19587.82074578564,19686.56172602448,19761.01048400412
2023-07-22,19648.615320563596,65545869365.368645,19569.16360974176,19411.855838668027,19369.410704965943,19587.82074578564,19686.56172602448
2023-07-23,19319.746516101477,60684814700.13017,19648.615320563596,19569.16360974176,19411.855838668027,19369.410704965943,19587.82074578564
2023-07-24,19668.69352631967,68053088681.32195,19319.746516101477,19648.615320563596,19569.16360974176,19411.855838668027,19369.410704965943
2023-07-25,19261.720732277718,98249515206.286,19668.69352631967,19319.746516101477,19648.615320563596,19569.16360974176,19411.855838668027
2023-07-26,19269.7801124579,44916977252.34201,19261.720732277718,19668.69352631967,19319.746516101477,19648.615320563596,19569.16360974176
2023-07-27,19472.41860130232,76030732264.7882,19269.7801124579,19261.720732277718,19668.69352631967,19319.746516101477,19648.615320563596
2023-07-28,19538.13316441436,69650084712.43488,19472.41860130232,19269.7801124579,19261.720732277718,19668.69352631967,19319.746516101477
2023-07-29,19774.457854767912,50369956623.83675,19538.13316441436,19472.41860130232,19269.7801124579,19261.720732277718,19668.69352631967
2023-07-30,19840.110082127405,31543312915.347588,19774.457854767912,19538.13316441436,19472.41860130232,19269.7801124579,19261.720732277718
2023-07-31,19606.979646050346,60987474491.03643,19840.110082127405,19774.457854767912,19538.13316441436,19472.41860130232,19269.7801124579
2023-08-01,19545.231773729927,64258069658.67879,19606.979646050346,19840.110082127405,19774.457854767912,19538.13316441436,19472.41860130232
2023-08-02,19756.93467352619,95002318910.14178,19545.231773729927,19606.979646050346,19840.110082127405,19774.457854767912,19538.13316441436
2023-08-03,19677.939757979937,87563588420.7475,19756.93467352619,19545.231773729927,19606.979646050346,19840.110082127405,19774.457854767912
2023-08-04,19590.54739541027,63056901358.25179,19677.939757979937,19756.93467352619,19545.231773729927,19606.979646050346,19840.110082127405
2023-08-05,19351.15335209075,65930464126.47344,19590.54739541027,19677.939757979937,19756.93467352619,19545.231773729927,19606.979646050346
2023-08-06,19421.102446477227,31245603912.292503,19351.15335209075,19590.54739541027,19677.939757979937,19756.93467352619,19545.231773729927
2023-08-07,19349.939571453564,31702327548.81964,19421.102446477227,19351.15335209075,19590.54739541027,19677.939757979937,19756.93467352619
2023-08-08,19348.029462952283,81125233234.80412,19349.939571453564,19421.102446477227,19351.15335209075,19590.54739541027,19677.939757979937
2023-08-09,19912.90801639582,80410256924.65356,19348.029462952283,19349.939571453564,19421.102446477227,19351.15335209075,19590.54739541027
2023-08-10,19804.427090517795,64134523137.49565,19912.90801639582,19348.029462952283,19349.939571453564,19421.102446477227,19351.15335209075
2023-08-11,19807.595050658423,39955331558.44667,19804.427090517795,19912.90801639582,19348.029462952283,19349.939571453564,19421.102446477227
2023-08-12,19970.079695750705,39937272315.53215,19807.595050658423,19804.427090517795,19912.90801639582,19348.029462952283,19349.939571453564
2023-08-13,19980.493124633747,23952598367.118114,19970.079695750705,19807.595050658423,19804.427090517795,19912.90801639582,19348.029462952283
2023-08-14,19924.931330785632,39453413389.47244,19980.493124633747,19970.079695750705,19807.595050658423,19804.427090517795,19912.90801639582
2023-08-15,19912.38912161423,48555467883.20288,19924.931330785632,19980.493124633747,19970.079695750705,19807.595050658423,19804.427090517795
2023-08-16,19848.30950883629,47983831074.91067,19912.38912161423,19924.931330785632,19980.493124633747,19970.079695750705,19807.595050658423
2023-08-17,19762.69568897401,70688880335.14697,19848.30950883629,19912.38912161423,19924.931330785632,19980.493124633747,19970.079695750705
2023-08-18,18325.983535870044,229233330943.91812,19762.69568897401,19848.30950883629,19912.38912161423,19924.931330785632,19980.493124633747
2023-08-19,18208.756894915663,130006817057.88116,18325.983535870044,19762.69568897401,19848.30950883629,19912.38912161423,19924.931330785632
2023-08-20,18302.55225409692,90204732071.11086,18208.756894915663,18325.983535870044,19762.69568897401,19848.30950883629,19912.38912161423
2023-08-21,18459.752425409013,67551792520.788765,18302.55225409692,18208.756894915663,18325.983535870044,19762.69568897401,19848.30950883629
2023-08-22,18245.647444941675,73472235624.14015,18459.752425409013,18302.55225409692,18208.756894915663,18325.983535870044,19762.69568897401
2023-08-23,17874.276036214804,110495455960.92274,18245.647444941675,18459.752425409013,18302.55225409692,18208.756894915663,18325.983535870044
2023-08-24,18322.298774664992,118109092848.71008,17874.276036214804,18245.647444941675,18459.752425409013,18302.55225409692,18208.756894915663
2023-08-25,18256.70818174955,75416791315.73648,18322.298774664992,17874.276036214804,18245.647444941675,18459.752425409013,18302.55225409692
2023-08-26,18274.77556991037,77705303832.00154,18256.70818174955,18322.298774664992,17874.276036214804,18245.647444941675,18459.752425409013
2023-08-27,18191.611894706806,25674645354.368263,18274.77556991037,18256.70818174955,18322.298774664992,17874.276036214804,18245.647444941675
2023-08-28,18318.090302614728,28444530130.697487,18191.611894706806,18274.77556991037,18256.70818174955,18322.298774664992,17874.276036214804
2023-08-29,18137.886216798124,52436652439.43438,18318.090302614728,18191.611894706806,18274.77556991037,18256.70818174955,18322.298774664992
2023-08-30,18821.39372741505,171856412220.1365,18137.886216798124,18318.090302614728,18191.611894706806,18274.77556991037,18256.70818174955
2023-08-31,18477.88991641589,81529743682.33235,18821.39372741505,18137.886216798124,18318.090302614728,18191.611894706806,18274.77556991037
2023-09-01,18016.440466191583,123522311848.00998,18477.88991641589,18821.39372741505,18137.886216798124,18318.090302614728,18191.611894706806
2023-09-02,17998.790879927314,101857146782.60092,18016.440466191583,18477.88991641589,18821.39372741505,18137.886216798124,18318.090302614728
2023-09-03,18060.121968299976,36012039716.10478,17998.790879927314,18016.440466191583,18477.88991641589,18821.39372741505,18137.886216798124
2023-09-04,18055.88153529289,50150903788.5464,18060.121968299976,17998.790879927314,18016.440466191583,18477.88991641589,18821.39372741505
2023-09-05,17934.815810086693,64961592311.98994,18055.88153529289,18060.121968299976,17998.790879927314,18016.440466191583,18477.88991641589
2023-09-06,18127.914123622453,69028735364.12935,17934.815810086693,18055.88153529289,18060.121968299976,17998.790879927314,18016.440466191583
2023-09-07,18145.722809988933,80526842868.16388,18127.914123622453,17934.815810086693,18055.88153529289,18060.121968299976,17998.790879927314
2023-09-08,18346.275674461136,76161916636.0587,18145.722809988933,18127.914123622453,17934.815810086693,18055.88153529289,18060.121968299976
2023-09-09,18208.041106218094,78751720111.52853,18346.275674461136,18145.722809988933,18127.914123622453,17934.815810086693,18055.88153529289
2023-09-10,18186.806933599262,28802673331.21878,18208.041106218094,18346.275674461136,18145.722809988933,18127.914123622453,17934.815810086693
2023-09-11,17965.78778349671,74223263794.67493,18186.806933599262,18208.041106218094,18346.275674461136,18145.722809988933,18127.914123622453
2023-09-12,17183.22046336779,136197746970.7808,17965.78778349671,18186.806933599262,18208.041106218094,18346.275674461136,18145.722809988933
2023-09-13,17699.06519782866,125287640932.14056,17183.22046336779,17965.78778349671,18186.806933599262,18208.041106218094,18346.275674461136
2023-09-14,17893.964741748867,87088716617.45221,17699.06519782866,17183.22046336779,17965.78778349671,18186.806933599262,18208.041106218094
2023-09-15,18198.310066490056,93987007965.56236,17893.964741748867,17699.06519782866,17183.22046336779,17965.78778349671,18186.806933599262
2023-09-16,18337.94834789732,75884420623.41254,18198.310066490056,17893.964741748867,17699.06519782866,17183.22046336779,17965.78778349671
2023-09-17,18254.01848561234,48038454238.25466,18337.94834789732,18198.310066490056,17893.964741748867,17699.06519782866,17183.22046336779
2023-09-18,18115.050179880123,50359975325.0518,18254.01848561234,18337.94834789732,18198.310066490056,17893.964741748867,17699.06519782866
2023-09-19,18238.333665582883,110785657487.69254,18115.050179880123,18254.01848561234,18337.94834789732,18198.310066490056,17893.964741748867
2023-09-20,18340.904715914046,78767160883.73506,18238.333665582883,18115.050179880123,18254.01848561234,18337.94834789732,18198.310066490056
2023-09-21,18084.543559469967,97258139979.52196,18340.904715914046,18238.333665582883,18115.050179880123,18254.01848561234,18337.94834789732
2023-09-22,17695.925767622528,97085988262.4913,18084.543559469967,18340.904715914046,18238.333665582883,18115.050179880123,18254.01848561234
2023-09-23,17746.317753076146,56046852777.14883,17695.925767622528,18084.543559469967,18340.904715914046,18238.333665582883,18115.050179880123
2023-09-24,17743.08605729399,30483451251.393463,17746.317753076146,17695.925767622528,18084.543559469967,18340.904715914046,18238.333665582883
2023-09-25,17581.990455364565,44710959083.61682,17743.08605729399,17746.317753076146,17695.925767622528,18084.543559469967,18340.904715914046
2023-09-26,17578.288979108107,65100306981.61587,17581.990455364565,17743.08605729399,17746.317753076146,17695.925767622528,18084.543559469967
2023-09-27,17527.316344952273,52166269569.86711,17578.288979108107,17581.990455364565,17743.08605729399,17746.317753076146,17695.925767622528
2023-09-28,17672.39309552165,63360815811.139885,17527.316344952273,17578.288979108107,17581.990455364565,17743.08605729399,17746.317753076146
2023-09-29,18052.211745861467,143375048539.21893,17672.39309552165,17527.316344952273,17578.288979108107,17581.990455364565,17743.08605729399
2023-09-30,18214.104630809165,121156150350.57184,18052.211745861467,17672.39309552165,17527.316344952273,17578.288979108107,17581.990455364565
2023-10-01,18246.974397076963,59628033156.09975,18214.104630809165,18052.211745861467,17672.39309552165,17527.316344952273,17578.288979108107
2023-10-02,18940.574977026085,94445400142.39072,18246.974397076963,18214.104630809165,18052.211745861467,17672.39309552165,17527.316344952273
2023-10-03,18410.704982892712,159544835645.56516,18940.574977026085,18246.974397076963,18214.104630809165,18052.211745861467,17672.39309552165
2023-10-04,18350.272216853195,80325389709.18718,18410.704982892712,18940.574977026085,18246.974397076963,18214.104630809165,18052.211745861467
2023-10-05,18245.18418075872,90497412624.86656,18350.272216853195,18410.704982892712,18940.574977026085,18246.974397076963,18214.104630809165
2023-10-06,17762.19810170696,96764833712.95412,18245.18418075872,18350.272216853195,18410.704982892712,18940.574977026085,18246.974397076963
2023-10-07,18044.39760142695,91464207098.41844,17762.19810170696,18245.18418075872,18350.272216853195,18410.704982892712,18940.574977026085
2023-10-08,17920.43451480039,40389619259.36426,18044.39760142695,17762.19810170696,18245.18418075872,18350.272216853195,18410.704982892712
2023-10-09,17940.908593626402,56458327249.231415,17920.43451480039,18044.39760142695,17762.19810170696,18245.18418075872,18350.272216853195
2023-10-10,17303.510600774993,114956885326.67545,17940.908593626402,17920.43451480039,18044.39760142695,17762.19810170696,18245.18418075872
2023-10-11,17047.412338315517,92394211817.08156,17303.510600774993,17940.908593626402,17920.43451480039,18044.39760142695,17762.19810170696
2023-10-12,17066.400221236265,87418888896.877,17047.412338315517,17303.510600774993,17940.908593626402,17920.43451480039,18044.39760142695
2023-10-13,16882.251347543475,101578506235.29115,17066.400221236265,17047.412338315517,17303.510600774993,17940.908593626402,17920.43451480039
2023-10-14,16986.15817371099,80631737025.18578,16882.251347543475,17066.400221236265,17047.412338315517,17303.510600774993,17940.908593626402
2023-10-15,17035.325280165984,38133674996.39499,16986.15817371099,16882.251347543475,17066.400221236265,17047.412338315517,17303.510600774993
2023-10-16,17152.153774451257,46259682185.35284,17035.325280165984,16986.15817371099,16882.251347543475,17066.400221236265,17047.412338315517
2023-10-17,17494.148600455414,162648812443.74506,17152.153774451257,17035.325280165984,16986.15817371099,16882.251347543475,17066.400221236265
2023-10-18,17084.137208111788,82187951380.75314,17494.148600455414,17152.153774451257,17035.325280165984,16986.15817371099,16882.251347543475
2023-10-19,17249.55146881009,78980798735.18263,17084.137208111788,17494.148600455414,17152.153774451257,17035.325280165984,16986.15817371099
2023-10-20,17182.85111215785,89091727734.69914,17249.55146881009,17084.137208111788,17494.148600455414,17152.153774451257,17035.325280165984
2023-10-21,17604.99662609093,117880036635.06683,17182.85111215785,17249.55146881009,17084.137208111788,17494.148600455414,17152.153774451257
2023-10-22,17883.63651871369,74843826085.95013,17604.99662609093,17182.85111215785,17249.55146881009,17084.137208111788,17494.148600455414
2023-10-23,18273.132125244192,92990177687.1163,17883.63651871369,17604.99662609093,17182.85111215785,17249.55146881009,17084.137208111788
2023-10-24,19377.90936370355,255519077624.5788,18273.132125244192,17883.63651871369,17604.99662609093,17182.85111215785,17249.55146881009
2023-10-25,19851.069088010663,312956976155.6477,19377.90936370355,18273.132125244192,17883.63651871369,17604.99662609093,17182.85111215785
2023-10-26,19907.78644381076,174460607451.22662,19851.069088010663,19377.90936370355,18273.132125244192,17883.63651871369,17604.99662609093
2023-10-27,20128.311193570084,221616324417.5179,19907.78644381076,19851.069088010663,19377.90936370355,18273.132125244192,17883.63651871369
2023-10-28,19991.746024674456,138435408456.96402,20128.311193570084,19907.78644381076,19851.069088010663,19377.90936370355,18273.132125244192
2023-10-29,19944.40045819171,60461846762.74699,19991.746024674456,20128.311193570084,19907.78644381076,19851.069088010663,19377.90936370355
2023-10-30,20056.929426385934,75110317346.00941,19944.40045819171,19991.746024674456,20128.311193570084,19907.78644381076,19851.069088010663
2023-10-31,20173.86797959115,136941383749.72765,20056.929426385934,19944.40045819171,19991.746024674456,20128.311193570084,19907.78644381076
2023-11-01,20305.48222598402,119726417536.8982,20173.86797959115,20056.929426385934,19944.40045819171,19991.746024674456,20128.311193570084
2023-11-02,20617.778116822123,201269773795.3229,20305.48222598402,20173.86797959115,20056.929426385934,19944.40045819171,19991.746024674456
2023-11-03,20017.86129627493,171643051602.82007,20617.778116822123,20305.48222598402,20173.86797959115,20056.929426385934,19944.40045819171
2023-11-04,19961.121958821845,141391965423.16373,20017.86129627493,20617.778116822123,20305.48222598402,20173.86797959115,20056.929426385934
2023-11-05,20192.724529522504,94535820018.87422,19961.121958821845,20017.86129627493,20617.778116822123,20305.48222598402,20173.86797959115
2023-11-06,20656.070802848728,141090785005.03827,20192.724529522504,19961.121958821845,20017.86129627493,20617.778116822123,20305.48222598402
2023-11-07,20730.679912446525,136481636381.5641,20656.070802848728,20192.724529522504,19961.121958821845,20017.86129627493,20617.778116822123
2023-11-08,20616.64567617607,174949143947.98038,20730.679912446525,20656.070802848728,20192.724529522504,19961.121958821845,20017.86129627493
2023-11-09,20605.274009190616,123794226937.71136,20616.64567617607,20730.679912446525,20656.070802848728,20192.724529522504,19961.121958821845
