timestamp,price,total_volumes,Lag1,Lag2,Lag3,Lag4,Lag5
2023-04-08,19548.384472031677,97374637671.66026,0.1230995869196283,-1.7862136660218186,1.6760917211052107,4.169015854197067,4.313551744261512
2023-04-09,19384.75794265283,62522714830.04572,-0.8370335135005846,-0.714964311378441,-2.6082959725150623,0.8250287581819782,3.2970862808137102
2023-04-10,19472.89883660249,77533652414.50237,0.4546917439485876,-0.38614769183196174,-0.26352345112586884,-2.165463935011247,1.2834718397792155
2023-04-11,20076.68022461805,101332905315.24498,3.1006240677461605,3.569414093341683,2.7025033876442173,2.8289297450705186,0.8680172367875993
2023-04-12,19777.804330637224,107045650632.96146,-1.4886718851772285,1.5657940638073686,2.027605344091321,1.1736000943391556,1.2981443781270308
2023-04-13,19843.20075974348,135911696301.07104,0.3306556582974629,-1.16293860470158,1.9016271087741066,2.3649653941869797,1.5081363277543502
2023-04-14,20665.267857468323,143290400099.82068,4.142815000857114,4.487169111367706,2.931698001189198,6.123223002753875,6.605756536159535
2023-04-15,21726.16795513116,184927227092.17645,5.133735042681442,9.489231188991031,9.851263527143828,8.215938651503297,11.571308090469223
2023-04-16,21624.92000225674,95799490079.59164,-0.46601845794214114,4.643792431858573,8.978991162191384,9.339336362824668,7.71163240295194
2023-04-17,21899.27985046997,91785681852.86736,1.2687207545026835,0.7967898236648008,5.97142994474027,10.36163024111374,10.726547216095316
2023-04-18,21510.80427165342,112018347859.27287,-1.7739194232371802,-0.5277047526252687,-0.9912640090167346,4.091582165868335,8.403903846465433
2023-04-19,21680.187871139235,104326681816.41626,0.7874349900948596,-1.000452895376991,0.25557490560301765,-0.21163457857310553,4.911235705585715
2023-04-20,20058.2355294794,162581284777.13556,-7.481265159233175,-6.752740268703894,-8.406871520713777,-7.244810489998777,-7.677066793814591
2023-04-21,20031.70200799981,128041731450.13837,-0.13228243052880728,-7.603651190375038,-6.876090010277968,-8.528033137263558,-7.367509309124209
2023-04-22,19039.33591320207,138178169112.793,-4.9539779216036255,-5.079707109729881,-12.180945910771735,-11.489427950902831,-13.059534180100108
2023-04-23,19321.214544678816,80365191424.4179,1.4805066351147644,-3.5468152583203127,-3.674405875419051,-10.880778988085682,-10.179023058937908
2023-04-24,19200.054671622333,75984528578.60301,-0.6270820748680683,0.8441405685206682,-4.151655890474782,-4.278446409684477,-11.439629648313455
2023-04-25,18872.758935486327,94002884683.94264,-1.7046604383879616,-2.321052893209541,-0.8749096001832601,-5.785544693359812,-5.910173864748913
2023-04-26,19277.78331037468,99654996404.15732,2.1460793107826337,0.40483550740733065,-0.22478521836037935,1.2523934566817996,-3.7636277602574486
2023-04-27,19269.627910386174,166501039764.9064,-0.04230465638711545,2.1028667629173103,0.362359586749883,-0.2669947801332673,1.2095589795462214
2023-04-28,19657.16359347087,178078702388.64587,2.0111217761284106,1.9679663215843801,4.156279750437708,2.3807688554353,1.7387574058307598
2023-04-29,19442.136539963136,90860589203.8196,-1.0938864729149067,0.8952359141505939,0.8525525312861326,3.016928295556265,1.2608394740594164
2023-04-30,19553.444491109454,54002953697.24482,0.5725088439612946,-0.5276402257539559,1.4728700628946934,1.4299423138884437,3.606709320825585
2023-05-01,19352.266149717503,75217793814.93828,-1.0288639502028518,-0.4622454433488077,-1.5510754758872536,0.4288522835814046,0.38636620270928734
2023-05-02,18938.294273767067,99958914935.08026,-2.139139017352132,-3.145994137360719,-2.5914963880663278,-3.657034832546102,-1.7194604802956315
2023-05-03,19274.66598248737,85905413583.66031,1.7761457492306398,-0.4009874948483261,-1.4257258292718622,-0.8613793917737866,-1.9458433520416096
2023-05-04,19521.706691584644,90812148401.30368,1.2816860708337652,3.0805964327299984,0.8755591751181901,-0.16231308780015885,0.40926649937855775
2023-05-05,19205.7954513755,73209892053.75745,-1.6182562580213666,-0.357311152237072,1.4124882301515873,-0.756865874047219,-1.7779427041206164
2023-05-06,20229.200731504014,108188049756.6498,5.32862740686546,3.6241403023658414,4.952276474642492,6.816381871967647,4.531430970420547
2023-05-07,19283.47585036711,112996304140.9296,-4.675048182521991,0.40446332560544196,-1.220338185493941,0.04570698079926494,1.822664552626474
2023-05-08,19280.845312404654,63419885371.96728,-0.013641409789755254,-4.688051849831298,0.3907667413159954,-1.2338131239509886,0.032059335932954625
2023-05-09,18807.96809233016,116920435932.65756,-2.4525751460194534,-2.465881989983143,-7.025649001349277,-2.0713922526798934,-3.6561280759440984
2023-05-10,18816.848124231823,64960278575.06136,0.047214201226153385,-2.406518908557964,-2.4198320352417424,-6.9817519041800775,-2.025156042760101
2023-05-11,18832.98029195494,107008674434.10446,0.08573257123940525,0.13298725041426263,-2.3228495078562394,-2.3361740482258253,-6.902004968365683
2023-05-12,18572.427173024415,95211254214.2472,-1.3834938224930315,-1.298947356080582,-1.2523464424729625,-3.674206850902262,-3.6873470470789593
2023-05-13,18862.156675973514,109822280045.54002,1.5599980565271343,0.15492175729105995,0.24078714693638315,0.28811503389061244,-2.171526349841979
2023-05-14,18670.745855366054,53504526415.16323,-1.0147875658952477,0.5293798243260595,-0.8614379353340529,-0.7764438969862453,-0.729596287544021
2023-05-15,18695.11807946124,51075226796.86591,0.1305369602478068,-0.8855752784889481,0.6606078209046906,-0.7320254699814566,-0.6469204829996023
2023-05-16,18832.23063256276,79209893753.7416,0.7334136779384881,0.8649080141075016,-0.15865653077132835,1.398866486959216,-0.003980566965811061
2023-05-17,18981.751537826694,65401599704.15614,0.7939627980415587,1.5331995077386251,1.665737860018357,0.6340465934392192,2.203935764501508
